cellID	cellType	SubjectName	clusterID
cell_3077	cluster.4	Mix_7	cluster.4
cell_3078	cluster.4	Mix_8	cluster.4
cell_3079	cluster.4	Mix_9	cluster.4
cell_3080	cluster.4	Mix_10	cluster.4
cell_3081	cluster.4	Mix_1	cluster.4
cell_3082	cluster.4	Mix_2	cluster.4
cell_3083	cluster.4	Mix_3	cluster.4
cell_3084	cluster.4	Mix_4	cluster.4
cell_3085	cluster.4	Mix_5	cluster.4
cell_3086	cluster.4	Mix_6	cluster.4
cell_3087	cluster.4	Mix_7	cluster.4
cell_3088	cluster.4	Mix_8	cluster.4
cell_3089	cluster.4	Mix_9	cluster.4
cell_3090	cluster.4	Mix_10	cluster.4
cell_3091	cluster.4	Mix_1	cluster.4
cell_3092	cluster.4	Mix_2	cluster.4
cell_3093	cluster.4	Mix_3	cluster.4
cell_3094	cluster.4	Mix_4	cluster.4
cell_3095	cluster.4	Mix_5	cluster.4
cell_3096	cluster.4	Mix_6	cluster.4
cell_3097	cluster.4	Mix_7	cluster.4
cell_3098	cluster.4	Mix_8	cluster.4
cell_3099	cluster.4	Mix_9	cluster.4
cell_3100	cluster.4	Mix_10	cluster.4
cell_3101	cluster.4	Mix_1	cluster.4
cell_3102	cluster.4	Mix_2	cluster.4
cell_3103	cluster.4	Mix_3	cluster.4
cell_3104	cluster.4	Mix_4	cluster.4
cell_3105	cluster.4	Mix_5	cluster.4
cell_3106	cluster.4	Mix_6	cluster.4
cell_3107	cluster.4	Mix_7	cluster.4
cell_3108	cluster.4	Mix_8	cluster.4
cell_3109	cluster.4	Mix_9	cluster.4
cell_3110	cluster.4	Mix_10	cluster.4
cell_3111	cluster.4	Mix_1	cluster.4
cell_3112	cluster.4	Mix_2	cluster.4
cell_3113	cluster.4	Mix_3	cluster.4
cell_3114	cluster.4	Mix_4	cluster.4
cell_3115	cluster.4	Mix_5	cluster.4
cell_3116	cluster.4	Mix_6	cluster.4
cell_3117	cluster.4	Mix_7	cluster.4
cell_3118	cluster.4	Mix_8	cluster.4
cell_3119	cluster.4	Mix_9	cluster.4
cell_3120	cluster.4	Mix_10	cluster.4
cell_3121	cluster.4	Mix_1	cluster.4
cell_3122	cluster.4	Mix_2	cluster.4
cell_3123	cluster.4	Mix_3	cluster.4
cell_3124	cluster.4	Mix_4	cluster.4
cell_3125	cluster.4	Mix_5	cluster.4
cell_3126	cluster.4	Mix_6	cluster.4
cell_3127	cluster.4	Mix_7	cluster.4
cell_3128	cluster.4	Mix_8	cluster.4
cell_3129	cluster.4	Mix_9	cluster.4
cell_3130	cluster.4	Mix_10	cluster.4
cell_3131	cluster.4	Mix_1	cluster.4
cell_3132	cluster.4	Mix_2	cluster.4
cell_3133	cluster.4	Mix_3	cluster.4
cell_3134	cluster.4	Mix_4	cluster.4
cell_3135	cluster.4	Mix_5	cluster.4
cell_3136	cluster.4	Mix_6	cluster.4
cell_3137	cluster.4	Mix_7	cluster.4
cell_3138	cluster.4	Mix_8	cluster.4
cell_3139	cluster.4	Mix_9	cluster.4
cell_3140	cluster.4	Mix_10	cluster.4
cell_3141	cluster.4	Mix_1	cluster.4
cell_3142	cluster.4	Mix_2	cluster.4
cell_3143	cluster.4	Mix_3	cluster.4
cell_3144	cluster.4	Mix_4	cluster.4
cell_3145	cluster.4	Mix_5	cluster.4
cell_3146	cluster.4	Mix_6	cluster.4
cell_3147	cluster.4	Mix_7	cluster.4
cell_3148	cluster.4	Mix_8	cluster.4
cell_3149	cluster.4	Mix_9	cluster.4
cell_3150	cluster.4	Mix_10	cluster.4
cell_3151	cluster.4	Mix_1	cluster.4
cell_3152	cluster.4	Mix_2	cluster.4
cell_3153	cluster.4	Mix_3	cluster.4
cell_3154	cluster.4	Mix_4	cluster.4
cell_3155	cluster.4	Mix_5	cluster.4
cell_3156	cluster.4	Mix_6	cluster.4
cell_3157	cluster.4	Mix_7	cluster.4
cell_3158	cluster.4	Mix_8	cluster.4
cell_3159	cluster.4	Mix_9	cluster.4
cell_3160	cluster.4	Mix_10	cluster.4
cell_3161	cluster.4	Mix_1	cluster.4
cell_3162	cluster.4	Mix_2	cluster.4
cell_3163	cluster.4	Mix_3	cluster.4
cell_3164	cluster.4	Mix_4	cluster.4
cell_3165	cluster.4	Mix_5	cluster.4
cell_3166	cluster.4	Mix_6	cluster.4
cell_3167	cluster.4	Mix_7	cluster.4
cell_3168	cluster.4	Mix_8	cluster.4
cell_3169	cluster.4	Mix_9	cluster.4
cell_3170	cluster.4	Mix_10	cluster.4
cell_3171	cluster.4	Mix_1	cluster.4
cell_3172	cluster.4	Mix_2	cluster.4
cell_3173	cluster.4	Mix_3	cluster.4
cell_3174	cluster.4	Mix_4	cluster.4
cell_3175	cluster.4	Mix_5	cluster.4
cell_3176	cluster.4	Mix_6	cluster.4
cell_3177	cluster.4	Mix_7	cluster.4
cell_3178	cluster.4	Mix_8	cluster.4
cell_3179	cluster.4	Mix_9	cluster.4
cell_3180	cluster.4	Mix_10	cluster.4
cell_3181	cluster.4	Mix_1	cluster.4
cell_3182	cluster.4	Mix_2	cluster.4
cell_3183	cluster.4	Mix_3	cluster.4
cell_3184	cluster.4	Mix_4	cluster.4
cell_3185	cluster.4	Mix_5	cluster.4
cell_3186	cluster.4	Mix_6	cluster.4
cell_3187	cluster.4	Mix_7	cluster.4
cell_3188	cluster.4	Mix_8	cluster.4
cell_3189	cluster.4	Mix_9	cluster.4
cell_3190	cluster.4	Mix_10	cluster.4
cell_3191	cluster.4	Mix_1	cluster.4
cell_3192	cluster.4	Mix_2	cluster.4
cell_3193	cluster.4	Mix_3	cluster.4
cell_3194	cluster.4	Mix_4	cluster.4
cell_3195	cluster.4	Mix_5	cluster.4
cell_3196	cluster.4	Mix_6	cluster.4
cell_3197	cluster.4	Mix_7	cluster.4
cell_3198	cluster.4	Mix_8	cluster.4
cell_3199	cluster.4	Mix_9	cluster.4
cell_3200	cluster.4	Mix_10	cluster.4
cell_3201	cluster.4	Mix_1	cluster.4
cell_3202	cluster.4	Mix_2	cluster.4
cell_3203	cluster.4	Mix_3	cluster.4
cell_3204	cluster.4	Mix_4	cluster.4
cell_3205	cluster.4	Mix_5	cluster.4
cell_3206	cluster.4	Mix_6	cluster.4
cell_3207	cluster.4	Mix_7	cluster.4
cell_3208	cluster.4	Mix_8	cluster.4
cell_3209	cluster.4	Mix_9	cluster.4
cell_3210	cluster.4	Mix_10	cluster.4
cell_3211	cluster.4	Mix_1	cluster.4
cell_3212	cluster.4	Mix_2	cluster.4
cell_3213	cluster.4	Mix_3	cluster.4
cell_3214	cluster.4	Mix_4	cluster.4
cell_3215	cluster.4	Mix_5	cluster.4
cell_3216	cluster.4	Mix_6	cluster.4
cell_3217	cluster.4	Mix_7	cluster.4
cell_3218	cluster.4	Mix_8	cluster.4
cell_3219	cluster.4	Mix_9	cluster.4
cell_3220	cluster.4	Mix_10	cluster.4
cell_3221	cluster.4	Mix_1	cluster.4
cell_3222	cluster.4	Mix_2	cluster.4
cell_3223	cluster.4	Mix_3	cluster.4
cell_3224	cluster.4	Mix_4	cluster.4
cell_3225	cluster.4	Mix_5	cluster.4
cell_3226	cluster.4	Mix_6	cluster.4
cell_3227	cluster.4	Mix_7	cluster.4
cell_3228	cluster.4	Mix_8	cluster.4
cell_3229	cluster.4	Mix_9	cluster.4
cell_3230	cluster.4	Mix_10	cluster.4
cell_3231	cluster.4	Mix_1	cluster.4
cell_3232	cluster.4	Mix_2	cluster.4
cell_3233	cluster.4	Mix_3	cluster.4
cell_3234	cluster.4	Mix_4	cluster.4
cell_3235	cluster.4	Mix_5	cluster.4
cell_3236	cluster.4	Mix_6	cluster.4
cell_3237	cluster.4	Mix_7	cluster.4
cell_3238	cluster.4	Mix_8	cluster.4
cell_3239	cluster.4	Mix_9	cluster.4
cell_3240	cluster.4	Mix_10	cluster.4
cell_3241	cluster.4	Mix_1	cluster.4
cell_3242	cluster.4	Mix_2	cluster.4
cell_3243	cluster.4	Mix_3	cluster.4
cell_3244	cluster.4	Mix_4	cluster.4
cell_3245	cluster.4	Mix_5	cluster.4
cell_3246	cluster.4	Mix_6	cluster.4
cell_3247	cluster.4	Mix_7	cluster.4
cell_3248	cluster.4	Mix_8	cluster.4
cell_3249	cluster.4	Mix_9	cluster.4
cell_3250	cluster.4	Mix_10	cluster.4
cell_3251	cluster.4	Mix_1	cluster.4
cell_3252	cluster.4	Mix_2	cluster.4
cell_3253	cluster.4	Mix_3	cluster.4
cell_3254	cluster.4	Mix_4	cluster.4
cell_3255	cluster.4	Mix_5	cluster.4
cell_3256	cluster.4	Mix_6	cluster.4
cell_3257	cluster.4	Mix_7	cluster.4
cell_3258	cluster.4	Mix_8	cluster.4
cell_3259	cluster.4	Mix_9	cluster.4
cell_3260	cluster.4	Mix_10	cluster.4
cell_3261	cluster.4	Mix_1	cluster.4
cell_3262	cluster.4	Mix_2	cluster.4
cell_3263	cluster.4	Mix_3	cluster.4
cell_3264	cluster.4	Mix_4	cluster.4
cell_3265	cluster.4	Mix_5	cluster.4
cell_3266	cluster.4	Mix_6	cluster.4
cell_3267	cluster.4	Mix_7	cluster.4
cell_3268	cluster.4	Mix_8	cluster.4
cell_3269	cluster.4	Mix_9	cluster.4
cell_3270	cluster.4	Mix_10	cluster.4
cell_3271	cluster.4	Mix_1	cluster.4
cell_3272	cluster.4	Mix_2	cluster.4
cell_3273	cluster.4	Mix_3	cluster.4
cell_3274	cluster.4	Mix_4	cluster.4
cell_3275	cluster.4	Mix_5	cluster.4
cell_3276	cluster.4	Mix_6	cluster.4
cell_3277	cluster.4	Mix_7	cluster.4
cell_3278	cluster.4	Mix_8	cluster.4
cell_3279	cluster.4	Mix_9	cluster.4
cell_3280	cluster.4	Mix_10	cluster.4
cell_3281	cluster.4	Mix_1	cluster.4
cell_3282	cluster.4	Mix_2	cluster.4
cell_3283	cluster.4	Mix_3	cluster.4
cell_3284	cluster.4	Mix_4	cluster.4
cell_3285	cluster.4	Mix_5	cluster.4
cell_3286	cluster.4	Mix_6	cluster.4
cell_3287	cluster.4	Mix_7	cluster.4
cell_3288	cluster.4	Mix_8	cluster.4
cell_3289	cluster.4	Mix_9	cluster.4
cell_3290	cluster.4	Mix_10	cluster.4
cell_3291	cluster.4	Mix_1	cluster.4
cell_3292	cluster.4	Mix_2	cluster.4
cell_3293	cluster.4	Mix_3	cluster.4
cell_3294	cluster.4	Mix_4	cluster.4
cell_3295	cluster.4	Mix_5	cluster.4
cell_3296	cluster.4	Mix_6	cluster.4
cell_3297	cluster.4	Mix_7	cluster.4
cell_3298	cluster.4	Mix_8	cluster.4
cell_3299	cluster.4	Mix_9	cluster.4
cell_3300	cluster.4	Mix_10	cluster.4
cell_3301	cluster.4	Mix_1	cluster.4
cell_3302	cluster.4	Mix_2	cluster.4
cell_3303	cluster.4	Mix_3	cluster.4
cell_3304	cluster.4	Mix_4	cluster.4
cell_3305	cluster.4	Mix_5	cluster.4
cell_3306	cluster.4	Mix_6	cluster.4
cell_3307	cluster.4	Mix_7	cluster.4
cell_3308	cluster.4	Mix_8	cluster.4
cell_3309	cluster.4	Mix_9	cluster.4
cell_3310	cluster.4	Mix_10	cluster.4
cell_3311	cluster.4	Mix_1	cluster.4
cell_3312	cluster.4	Mix_2	cluster.4
cell_3313	cluster.4	Mix_3	cluster.4
cell_3314	cluster.4	Mix_4	cluster.4
cell_3315	cluster.4	Mix_5	cluster.4
cell_3316	cluster.4	Mix_6	cluster.4
cell_3317	cluster.4	Mix_7	cluster.4
cell_3318	cluster.4	Mix_8	cluster.4
cell_3319	cluster.4	Mix_9	cluster.4
cell_3320	cluster.4	Mix_10	cluster.4
cell_3321	cluster.4	Mix_1	cluster.4
cell_3322	cluster.4	Mix_2	cluster.4
cell_3323	cluster.4	Mix_3	cluster.4
cell_3324	cluster.4	Mix_4	cluster.4
cell_3325	cluster.4	Mix_5	cluster.4
cell_3326	cluster.4	Mix_6	cluster.4
cell_3327	cluster.4	Mix_7	cluster.4
cell_3328	cluster.4	Mix_8	cluster.4
cell_3329	cluster.4	Mix_9	cluster.4
cell_3330	cluster.4	Mix_10	cluster.4
cell_3331	cluster.4	Mix_1	cluster.4
cell_3332	cluster.4	Mix_2	cluster.4
cell_3333	cluster.4	Mix_3	cluster.4
cell_3334	cluster.4	Mix_4	cluster.4
cell_3335	cluster.4	Mix_5	cluster.4
cell_3336	cluster.4	Mix_6	cluster.4
cell_3337	cluster.4	Mix_7	cluster.4
cell_3338	cluster.4	Mix_8	cluster.4
cell_3339	cluster.4	Mix_9	cluster.4
cell_3340	cluster.4	Mix_10	cluster.4
cell_3341	cluster.4	Mix_1	cluster.4
cell_3342	cluster.4	Mix_2	cluster.4
cell_3343	cluster.4	Mix_3	cluster.4
cell_3344	cluster.4	Mix_4	cluster.4
cell_3345	cluster.4	Mix_5	cluster.4
cell_3346	cluster.4	Mix_6	cluster.4
cell_3347	cluster.4	Mix_7	cluster.4
cell_3348	cluster.4	Mix_8	cluster.4
cell_3349	cluster.4	Mix_9	cluster.4
cell_3350	cluster.4	Mix_10	cluster.4
cell_3351	cluster.4	Mix_1	cluster.4
cell_3352	cluster.4	Mix_2	cluster.4
cell_3353	cluster.4	Mix_3	cluster.4
cell_3354	cluster.4	Mix_4	cluster.4
cell_3355	cluster.4	Mix_5	cluster.4
cell_3356	cluster.4	Mix_6	cluster.4
cell_3357	cluster.4	Mix_7	cluster.4
cell_3358	cluster.4	Mix_8	cluster.4
cell_3359	cluster.4	Mix_9	cluster.4
cell_3360	cluster.4	Mix_10	cluster.4
cell_3361	cluster.4	Mix_1	cluster.4
cell_3362	cluster.4	Mix_2	cluster.4
cell_3363	cluster.4	Mix_3	cluster.4
cell_3364	cluster.4	Mix_4	cluster.4
cell_3365	cluster.4	Mix_5	cluster.4
cell_3366	cluster.4	Mix_6	cluster.4
cell_3367	cluster.4	Mix_7	cluster.4
cell_3368	cluster.4	Mix_8	cluster.4
cell_3369	cluster.4	Mix_9	cluster.4
cell_3370	cluster.4	Mix_10	cluster.4
cell_3371	cluster.4	Mix_1	cluster.4
cell_3372	cluster.4	Mix_2	cluster.4
cell_3373	cluster.4	Mix_3	cluster.4
cell_3374	cluster.4	Mix_4	cluster.4
cell_3375	cluster.4	Mix_5	cluster.4
cell_3376	cluster.4	Mix_6	cluster.4
cell_3377	cluster.4	Mix_7	cluster.4
cell_3378	cluster.4	Mix_8	cluster.4
cell_3379	cluster.4	Mix_9	cluster.4
cell_3380	cluster.4	Mix_10	cluster.4
cell_3381	cluster.4	Mix_1	cluster.4
cell_3382	cluster.4	Mix_2	cluster.4
cell_3383	cluster.4	Mix_3	cluster.4
cell_3384	cluster.4	Mix_4	cluster.4
cell_3385	cluster.4	Mix_5	cluster.4
cell_3386	cluster.4	Mix_6	cluster.4
cell_3387	cluster.4	Mix_7	cluster.4
cell_3388	cluster.4	Mix_8	cluster.4
cell_3389	cluster.4	Mix_9	cluster.4
cell_3390	cluster.4	Mix_10	cluster.4
cell_3391	cluster.4	Mix_1	cluster.4
cell_3392	cluster.4	Mix_2	cluster.4
cell_3393	cluster.4	Mix_3	cluster.4
cell_3394	cluster.4	Mix_4	cluster.4
cell_3395	cluster.4	Mix_5	cluster.4
cell_3396	cluster.4	Mix_6	cluster.4
cell_3397	cluster.4	Mix_7	cluster.4
cell_3398	cluster.4	Mix_8	cluster.4
cell_3399	cluster.4	Mix_9	cluster.4
cell_3400	cluster.4	Mix_10	cluster.4
cell_3401	cluster.4	Mix_1	cluster.4
cell_3402	cluster.4	Mix_2	cluster.4
cell_3403	cluster.4	Mix_3	cluster.4
cell_3404	cluster.4	Mix_4	cluster.4
cell_3405	cluster.4	Mix_5	cluster.4
cell_3406	cluster.4	Mix_6	cluster.4
cell_3407	cluster.4	Mix_7	cluster.4
cell_3408	cluster.4	Mix_8	cluster.4
cell_3409	cluster.4	Mix_9	cluster.4
cell_3410	cluster.4	Mix_10	cluster.4
cell_3411	cluster.4	Mix_1	cluster.4
cell_3412	cluster.4	Mix_2	cluster.4
cell_3413	cluster.4	Mix_3	cluster.4
cell_3414	cluster.4	Mix_4	cluster.4
cell_3415	cluster.4	Mix_5	cluster.4
cell_3416	cluster.4	Mix_6	cluster.4
cell_3417	cluster.4	Mix_7	cluster.4
cell_3418	cluster.4	Mix_8	cluster.4
cell_3419	cluster.4	Mix_9	cluster.4
cell_3420	cluster.4	Mix_10	cluster.4
cell_3421	cluster.4	Mix_1	cluster.4
cell_3422	cluster.4	Mix_2	cluster.4
cell_3423	cluster.4	Mix_3	cluster.4
cell_3424	cluster.4	Mix_4	cluster.4
cell_3425	cluster.4	Mix_5	cluster.4
cell_3426	cluster.4	Mix_6	cluster.4
cell_3427	cluster.4	Mix_7	cluster.4
cell_3428	cluster.4	Mix_8	cluster.4
cell_3429	cluster.4	Mix_9	cluster.4
cell_3430	cluster.4	Mix_10	cluster.4
cell_3431	cluster.4	Mix_1	cluster.4
cell_3432	cluster.4	Mix_2	cluster.4
cell_3433	cluster.4	Mix_3	cluster.4
cell_3434	cluster.4	Mix_4	cluster.4
cell_3435	cluster.4	Mix_5	cluster.4
cell_3436	cluster.4	Mix_6	cluster.4
cell_3437	cluster.4	Mix_7	cluster.4
cell_3438	cluster.4	Mix_8	cluster.4
cell_3439	cluster.4	Mix_9	cluster.4
cell_3440	cluster.4	Mix_10	cluster.4
cell_3441	cluster.4	Mix_1	cluster.4
cell_3442	cluster.4	Mix_2	cluster.4
cell_3443	cluster.4	Mix_3	cluster.4
cell_3444	cluster.4	Mix_4	cluster.4
cell_3445	cluster.4	Mix_5	cluster.4
cell_3446	cluster.4	Mix_6	cluster.4
cell_3447	cluster.4	Mix_7	cluster.4
cell_3448	cluster.4	Mix_8	cluster.4
cell_3449	cluster.4	Mix_9	cluster.4
cell_3450	cluster.4	Mix_10	cluster.4
cell_3451	cluster.4	Mix_1	cluster.4
cell_3452	cluster.4	Mix_2	cluster.4
cell_3453	cluster.4	Mix_3	cluster.4
cell_3454	cluster.4	Mix_4	cluster.4
cell_3455	cluster.4	Mix_5	cluster.4
cell_3456	cluster.4	Mix_6	cluster.4
cell_3457	cluster.4	Mix_7	cluster.4
cell_3458	cluster.4	Mix_8	cluster.4
cell_3459	cluster.4	Mix_9	cluster.4
cell_3460	cluster.4	Mix_10	cluster.4
cell_3461	cluster.4	Mix_1	cluster.4
cell_3462	cluster.4	Mix_2	cluster.4
cell_3463	cluster.4	Mix_3	cluster.4
cell_3464	cluster.4	Mix_4	cluster.4
cell_3465	cluster.4	Mix_5	cluster.4
cell_3466	cluster.4	Mix_6	cluster.4
cell_3467	cluster.4	Mix_7	cluster.4
cell_3468	cluster.4	Mix_8	cluster.4
cell_3469	cluster.4	Mix_9	cluster.4
cell_3470	cluster.4	Mix_10	cluster.4
cell_3471	cluster.4	Mix_1	cluster.4
cell_3472	cluster.4	Mix_2	cluster.4
cell_3473	cluster.4	Mix_3	cluster.4
cell_3474	cluster.4	Mix_4	cluster.4
cell_3475	cluster.4	Mix_5	cluster.4
cell_3476	cluster.4	Mix_6	cluster.4
cell_3477	cluster.4	Mix_7	cluster.4
cell_3478	cluster.4	Mix_8	cluster.4
cell_3479	cluster.4	Mix_9	cluster.4
cell_3480	cluster.4	Mix_10	cluster.4
cell_3481	cluster.4	Mix_1	cluster.4
cell_3482	cluster.4	Mix_2	cluster.4
cell_3483	cluster.4	Mix_3	cluster.4
cell_3484	cluster.4	Mix_4	cluster.4
cell_3485	cluster.4	Mix_5	cluster.4
cell_3486	cluster.4	Mix_6	cluster.4
cell_3487	cluster.4	Mix_7	cluster.4
cell_3488	cluster.4	Mix_8	cluster.4
cell_3489	cluster.4	Mix_9	cluster.4
cell_3490	cluster.4	Mix_10	cluster.4
cell_3491	cluster.4	Mix_1	cluster.4
cell_3492	cluster.4	Mix_2	cluster.4
cell_3493	cluster.4	Mix_3	cluster.4
cell_3494	cluster.4	Mix_4	cluster.4
cell_3495	cluster.4	Mix_5	cluster.4
cell_3496	cluster.4	Mix_6	cluster.4
cell_3497	cluster.4	Mix_7	cluster.4
cell_3498	cluster.4	Mix_8	cluster.4
cell_3499	cluster.4	Mix_9	cluster.4
cell_3500	cluster.4	Mix_10	cluster.4
cell_3502	cluster.4	Mix_2	cluster.4
cell_3503	cluster.4	Mix_3	cluster.4
cell_3504	cluster.4	Mix_4	cluster.4
cell_3505	cluster.4	Mix_5	cluster.4
cell_3506	cluster.4	Mix_6	cluster.4
cell_3507	cluster.4	Mix_7	cluster.4
cell_3508	cluster.4	Mix_8	cluster.4
cell_3509	cluster.4	Mix_9	cluster.4
cell_3510	cluster.4	Mix_10	cluster.4
cell_3511	cluster.4	Mix_1	cluster.4
cell_3512	cluster.4	Mix_2	cluster.4
cell_3513	cluster.4	Mix_3	cluster.4
cell_3514	cluster.4	Mix_4	cluster.4
cell_3515	cluster.4	Mix_5	cluster.4
cell_3516	cluster.4	Mix_6	cluster.4
cell_3517	cluster.4	Mix_7	cluster.4
cell_3518	cluster.4	Mix_8	cluster.4
cell_3519	cluster.4	Mix_9	cluster.4
cell_3520	cluster.4	Mix_10	cluster.4
cell_3521	cluster.4	Mix_1	cluster.4
cell_3522	cluster.4	Mix_2	cluster.4
cell_3523	cluster.4	Mix_3	cluster.4
cell_3524	cluster.4	Mix_4	cluster.4
cell_3525	cluster.4	Mix_5	cluster.4
cell_3526	cluster.4	Mix_6	cluster.4
cell_3527	cluster.4	Mix_7	cluster.4
cell_3528	cluster.4	Mix_8	cluster.4
cell_3529	cluster.4	Mix_9	cluster.4
cell_3530	cluster.4	Mix_10	cluster.4
cell_3531	cluster.4	Mix_1	cluster.4
cell_3532	cluster.4	Mix_2	cluster.4
cell_3533	cluster.4	Mix_3	cluster.4
cell_3534	cluster.4	Mix_4	cluster.4
cell_3535	cluster.4	Mix_5	cluster.4
cell_3536	cluster.4	Mix_6	cluster.4
cell_3537	cluster.4	Mix_7	cluster.4
cell_3538	cluster.4	Mix_8	cluster.4
cell_3539	cluster.4	Mix_9	cluster.4
cell_3541	cluster.4	Mix_1	cluster.4
cell_3542	cluster.4	Mix_2	cluster.4
cell_3543	cluster.4	Mix_3	cluster.4
cell_3544	cluster.4	Mix_4	cluster.4
cell_3545	cluster.4	Mix_5	cluster.4
cell_3546	cluster.4	Mix_6	cluster.4
cell_3547	cluster.4	Mix_7	cluster.4
cell_3548	cluster.4	Mix_8	cluster.4
cell_3549	cluster.4	Mix_9	cluster.4
cell_3550	cluster.4	Mix_10	cluster.4
cell_3551	cluster.4	Mix_1	cluster.4
cell_3552	cluster.4	Mix_2	cluster.4
cell_3553	cluster.4	Mix_3	cluster.4
cell_3554	cluster.4	Mix_4	cluster.4
cell_3555	cluster.4	Mix_5	cluster.4
cell_3556	cluster.4	Mix_6	cluster.4
cell_3557	cluster.4	Mix_7	cluster.4
cell_3558	cluster.4	Mix_8	cluster.4
cell_3559	cluster.4	Mix_9	cluster.4
cell_3560	cluster.4	Mix_10	cluster.4
cell_3561	cluster.4	Mix_1	cluster.4
cell_3562	cluster.4	Mix_2	cluster.4
cell_3563	cluster.4	Mix_3	cluster.4
cell_3564	cluster.4	Mix_4	cluster.4
cell_3565	cluster.4	Mix_5	cluster.4
cell_3566	cluster.4	Mix_6	cluster.4
cell_3567	cluster.4	Mix_7	cluster.4
cell_3568	cluster.4	Mix_8	cluster.4
cell_3569	cluster.4	Mix_9	cluster.4
cell_3570	cluster.4	Mix_10	cluster.4
cell_3571	cluster.4	Mix_1	cluster.4
cell_3572	cluster.4	Mix_2	cluster.4
cell_3573	cluster.4	Mix_3	cluster.4
cell_3574	cluster.4	Mix_4	cluster.4
cell_3575	cluster.4	Mix_5	cluster.4
cell_3576	cluster.4	Mix_6	cluster.4
cell_3577	cluster.4	Mix_7	cluster.4
cell_3578	cluster.4	Mix_8	cluster.4
cell_3579	cluster.4	Mix_9	cluster.4
cell_3580	cluster.4	Mix_10	cluster.4
cell_3581	cluster.4	Mix_1	cluster.4
cell_3582	cluster.4	Mix_2	cluster.4
cell_3583	cluster.4	Mix_3	cluster.4
cell_3584	cluster.4	Mix_4	cluster.4
cell_3585	cluster.4	Mix_5	cluster.4
cell_3586	cluster.4	Mix_6	cluster.4
cell_3587	cluster.4	Mix_7	cluster.4
cell_3588	cluster.4	Mix_8	cluster.4
cell_3589	cluster.4	Mix_9	cluster.4
cell_3590	cluster.4	Mix_10	cluster.4
cell_3591	cluster.4	Mix_1	cluster.4
cell_3592	cluster.4	Mix_2	cluster.4
cell_3593	cluster.4	Mix_3	cluster.4
cell_3594	cluster.4	Mix_4	cluster.4
cell_3595	cluster.4	Mix_5	cluster.4
cell_3596	cluster.4	Mix_6	cluster.4
cell_3597	cluster.4	Mix_7	cluster.4
cell_3598	cluster.4	Mix_8	cluster.4
cell_3599	cluster.4	Mix_9	cluster.4
cell_3600	cluster.4	Mix_10	cluster.4
cell_3601	cluster.4	Mix_1	cluster.4
cell_3602	cluster.4	Mix_2	cluster.4
cell_3603	cluster.4	Mix_3	cluster.4
cell_3604	cluster.4	Mix_4	cluster.4
cell_3605	cluster.4	Mix_5	cluster.4
cell_3606	cluster.4	Mix_6	cluster.4
cell_3607	cluster.4	Mix_7	cluster.4
cell_3608	cluster.4	Mix_8	cluster.4
cell_3609	cluster.4	Mix_9	cluster.4
cell_3610	cluster.4	Mix_10	cluster.4
cell_3611	cluster.4	Mix_1	cluster.4
cell_3612	cluster.4	Mix_2	cluster.4
cell_3613	cluster.4	Mix_3	cluster.4
cell_3614	cluster.4	Mix_4	cluster.4
cell_3615	cluster.4	Mix_5	cluster.4
cell_3616	cluster.4	Mix_6	cluster.4
cell_3617	cluster.4	Mix_7	cluster.4
cell_3618	cluster.4	Mix_8	cluster.4
cell_3619	cluster.4	Mix_9	cluster.4
cell_3620	cluster.4	Mix_10	cluster.4
cell_3621	cluster.4	Mix_1	cluster.4
cell_3622	cluster.4	Mix_2	cluster.4
cell_3623	cluster.4	Mix_3	cluster.4
cell_3624	cluster.4	Mix_4	cluster.4
cell_3625	cluster.4	Mix_5	cluster.4
cell_3626	cluster.4	Mix_6	cluster.4
cell_3627	cluster.4	Mix_7	cluster.4
cell_3628	cluster.4	Mix_8	cluster.4
cell_3629	cluster.4	Mix_9	cluster.4
cell_3630	cluster.4	Mix_10	cluster.4
cell_3631	cluster.4	Mix_1	cluster.4
cell_3632	cluster.4	Mix_2	cluster.4
cell_3633	cluster.4	Mix_3	cluster.4
cell_3634	cluster.4	Mix_4	cluster.4
cell_3635	cluster.4	Mix_5	cluster.4
cell_3636	cluster.4	Mix_6	cluster.4
cell_3637	cluster.4	Mix_7	cluster.4
cell_3638	cluster.4	Mix_8	cluster.4
cell_3639	cluster.4	Mix_9	cluster.4
cell_3640	cluster.4	Mix_10	cluster.4
cell_3641	cluster.4	Mix_1	cluster.4
cell_3642	cluster.4	Mix_2	cluster.4
cell_3643	cluster.4	Mix_3	cluster.4
cell_3644	cluster.4	Mix_4	cluster.4
cell_3645	cluster.4	Mix_5	cluster.4
cell_3646	cluster.4	Mix_6	cluster.4
cell_3647	cluster.4	Mix_7	cluster.4
cell_3648	cluster.4	Mix_8	cluster.4
cell_3649	cluster.4	Mix_9	cluster.4
cell_3650	cluster.4	Mix_10	cluster.4
cell_3651	cluster.4	Mix_1	cluster.4
cell_3652	cluster.4	Mix_2	cluster.4
cell_3653	cluster.4	Mix_3	cluster.4
cell_3654	cluster.4	Mix_4	cluster.4
cell_3655	cluster.4	Mix_5	cluster.4
cell_3656	cluster.4	Mix_6	cluster.4
cell_3657	cluster.4	Mix_7	cluster.4
cell_3658	cluster.4	Mix_8	cluster.4
cell_3659	cluster.4	Mix_9	cluster.4
cell_3660	cluster.4	Mix_10	cluster.4
